27	27	915.txt	was obtained from 27 subjects who perform 33
27	27	830.txt	were male and 27 participants were female (45%).
27	27	830.txt	was counterbalanced with 27 participants receiving the pollution
27	27	763.txt	a dataset of 27 subjects and EEG data
27	27	607.txt	with movement compensation  27 patients with a MCI
27	27	349.txt	been tested by 27 users at Hospital of
27	27	219.txt	EEG signals from 27 subjects recorded using EMOTIV
27	27	1416.txt	brain signals of 27 healthy subjects were processed. These
27	27	1416.txt	accuracy for the 27 subjects in the two
27	27	1123.txt	Out of the 27 students who studied engineering
27	27	1123.txt	A total of 27 students participated in the
27	27	1096.txt	"experimental study with 27 participants show, such subliminal"
27	27	1023.txt	physiological signals from 27 participants in response to
26	26	885.txt	were induced in 26 subjects by pre-assessed music
26	26	862.txt	were collected from 26 healthy subjects who were undergraduate
26	26	862.txt	over 15 of 26 subjects for valence and
26	26	862.txt	for each of 26 subjects available for analysis
26	26	763.txt	"EEG signals from 26 subjects (24 right-handed, 2"
26	26	605.txt	of the previous 26 participants completed two additional
26	26	605.txt	changeovers for all 26 participants in the non-punished
26	26	262.txt	dataset consists of 26 different subjects using a 30-channel
26	26	246.txt	EEG data from 26 healthy subjects (13 male) was
26	26	230.txt	EEG signals from 26 students (15 during examination
26	26	1414.txt	from 7 to 26 subjects per group [41].
26	26	1374.txt	User 25 User 26 User 27 User 28
26	26	1374.txt	User 25 User 26 User 27 User 28
26	26	1332.txt	patients out of 26 patients tested positive for
26	26	1332.txt	for sedation in 26 patients are outlined in
26	26	1259.txt	medically assessed and 26 patients (62% of the
26	26	1150.txt	that there were 26 participants (29.2%) who rated
26	26	1025.txt	were recorded for 26 healthy subjects under two conditions—absence
25	Twenty five	918.txt	Using Contact Sensors Twenty five undergraduate students were recruited as
25	Twenty five	481.txt	5 Experiment Design Twenty five healthy students of University Technology
25	Twenty five	1170.txt	THE FILM EXPERIMENT  Twenty five undergraduate students were recruited as
25	25	953.txt	the group of 25 patients engaged in the
25	25	830.txt	were male and 25 participants were female (44.6%).
25	25	830.txt	A group of 25 students were assigned to
25	25	820.txt	was collected from 25 male participants aged 19—38 years
25	25	76.txt	"was tested on 25 subjects (9, 8 and"
25	25	759.txt	total number of 25 participants (n=25) took part
25	25	75.txt	expressions collected from 25 volunteers are used in
25	25	681.txt	The experiment involved 25 healthy subjects between 18 and
25	25	590.txt	out of the 25 volunteers were subsequently used
25	25	55.txt	experiment in which 25 subjects were asked to
25	25	548.txt	was tested by 25 users in which 9
25	25	421.txt	This study included 25 participants aged 18 –
25	25	345.txt	short questionnaire from 25 participants (avg. age of
25	25	296.txt	total number of 25 participants (n=25) took part
25	25	230.txt	was recorded from 25 students from the Sunway
25	25	225.txt	an experiment with 25 subjects aiming at increasing
25	25	221.txt	Their findings from 25 healthy participants were promising.  JOURNAL
25	25	1384.txt	150 13 16 25 204 Participants  Obstacle detection Artificial
25	25	1365.txt	collecting signatures of 25 people using a smart
25	25	1365.txt	attempts made by 25 forged users by imitating the
25	25	1291.txt	an experiment with 25 subjects aiming at increasing
25	25	1291.txt	an experiment with 25 subjects aiming at increasing
25	25	1191.txt	"two groups of 25 people (examination and control),"
25	25	107.txt	comparison also recorded 25 people with healthy subjects
25	25	107.txt	25 Stroke patients 25 normal subjects  Total : 23760
25	25	1031.txt	out of the 25 subjects were valid for
25	25	103.txt	total number of 25 participants (n=25) took part
24	twenty-four	937.txt	subjective evaluations of twenty-four participants were measured in
24	twenty-four	30.txt	LDH patients and twenty-four healthy volunteers participated in the
24	twenty four	797.txt	One hundred and twenty four participants identified themselves as
24	24	937.txt	factor we compared 24 younger participants (18 to 30
24	24	937.txt	In this study 24 participants experienced seven mobile
24	24	852.txt	been acquired from 24 healthy subjects using a 16
24	24	852.txt	"brain rhythms of 24 healthy volunteers were recorded before,"
24	24	763.txt	accuracy to classify 24 subject was 0.97 using
24	24	733.txt	NRD for all 24 subjects and all 12
24	24	711.txt	were recorded from 24 subjects between 22 and
24	24	711.txt	was conducted using 24 subjects with a validated
24	24	711.txt	designed experiment on 24 subjects and presents a
24	24	711.txt	a population of 24 subjects who were presented
24	24	659.txt	The participants were 24 graduate students and postdocs from
24	24	659.txt	3 of the 24 participants were discarded. In
24	24	606.txt	audience consisted of 24 people seated in two
24	24	593.txt	sample size of 24 participants (12 men and
24	24	528.txt	cluster there are 24 people who have same
24	24	414.txt	empirical data of 24 subjects [4] and cluster
24	24	351.txt	EEG signals of 24 participants to attentive and
24	24	34.txt	is recorded from 24 patients at Children Hospital
24	24	34.txt	have a total 24 patients and we excluded
24	24	34.txt	a total of 24 subjects in the CHBMIT
24	24	34.txt	"Out of the 24 patients in CHB-MIT dataset,"
24	24	323.txt	success scores for 24 participants above action power
24	24	1394.txt	were recorded from 24 participants while watching emotional
24	24	1394.txt	a population of 24 participants demonstrate that user-independent
24	24	1356.txt	Robotic hand exoskeleton  24 healthy subject  Motor imagery and
24	24	1353.txt	is applied to 24 people (seven women) between
24	24	1121.txt	samples acquired from 24 pediatric subjects suffering for intractable
24	24	1070.txt	"a group of 24 participants (9 women, 15"
24	24	1025.txt	were acquired from 24 healthy subjects while submerging their
24	24	1025.txt	one of the 24 subjects (S1 –S24 )
24	24	1025.txt	computed over all 24 subjects for the methods
24	24	1025.txt	EEG signals for 24 healthy subjects who volunteered to
24	24	1025.txt	EEG signals for 24 healthy subjects under tonic cold
24	24	1025.txt	"computed for the 24 subjects is between 73.8%,"
24	24	1025.txt	"computed for the 24 subjects are between 81.9%,"
23	twenty three	342.txt	of dataset of twenty three patients (129 datasets with
23	Twenty three	207.txt	and methods Participants  Twenty three PD patients and 30 NC
23	23	819.txt	A total of 23 people participated in the
23	23	777.txt	overnight recordings from 23 subjects and managed to
23	23	590.txt	From the final 23 subjects used in this
23	23	59.txt	a sample of 23 patients that met the
23	23	554.txt	21 16 20 23 19  Subject  0  1  2
23	23	536.txt	that has collected 23 participants with signals from
23	23	47.txt	68 samples from 23 subjects were selected for
23	23	447.txt	one of the 23 participants repeatedly (19 times
23	23	400.txt	data collected for 23 healthy participants Subject Domotic ACC
23	23	38.txt	EEG activity of 23 subjects rating 18 videos
23	23	357.txt	the daydreams of 23 participants indicated that the
23	23	34.txt	the results for 23 patients because we have
23	23	34.txt	calculated results for 23 patients only. Out of
23	23	34.txt	OF RESULTS BETWEEN 23 PATIENTS AND 22 PATIENTS
23	23	34.txt	Among the remaining 23 subjects in the CHB-MIT
23	23	34.txt	"temporal channels for 23 patients and 22 patients,"
23	23	246.txt	EEG recordings of 23 participants who were shown
23	23	230.txt	was performed on 23 healthy subjects not suffering from
23	23	195.txt	A study with 23 participants by Meike Jipp
23	23	1412.txt	recordings collected from 23 pediatric patients under the age
23	23	1386.txt	EEG signals from 23 participants recorded during affect
23	23	1386.txt	EEG recordings from 23 participants during the viewing
23	23	1379.txt	affect elicitation from 23 subjects (14 males and
23	23	1324.txt	"of 10 and 23 international students respectively. This dimension,"
23	23	1317.txt	results obtained for 23 people in the course
23	23	1121.txt	5 of the 23 subjects included in the
23	23	1008.txt	21 out of 23 patients overcame the training
22	twenty-two	939.txt	from the remaining twenty-two participants was used for
22	twenty-two	939.txt	a total of twenty-two subjects that participated in
22	twenty-two	939.txt	A total of twenty-two subjects participated in all
22	twenty-two	606.txt	systematic observation of twenty-two piano students while learning new
22	Twenty-two	1215.txt	"and methods Participants Twenty-two participants (13 females, 9"
22	22	830.txt	were male and 22 participants were female (40.7%).
22	22	795.txt	subject experiment with 22 participants has been designed
22	22	567.txt	for 18 of 22 users in 24 min
22	22	567.txt	and 11 of 22 users for the self-pace
22	22	43.txt	face video of 22 participants was also additionally
22	22	406.txt	A total of 22 subjects required vision correction
22	22	34.txt	averaged over the 22 patients (instead of 23
22	22	319.txt	A subgroup of 22 healthy participants was recruited via
22	22	1374.txt	User 21 User 22 User 23 User 24
22	22	1374.txt	User 21 User 22 User 23 User 24
22	22	1316.txt	a database of 22 subjects [16]. Although these
22	22	1241.txt	video recordings of 22 participants are provided. A
22	22	1155.txt	"a total of 22 participants (13 female, aged"
22	22	1112.txt	to up to 22 participants in the VCs.
22	22	1112.txt	from 10 to 22 local participants compared to 2-6
21	twenty-one	994.txt	we discovered than twenty-one users controlled his/her EDA
21	twenty-one	923.txt	each of the twenty-one subjects (S1-S21) are separately
21	21	923.txt	EEG signals from 21 subjects using a markers
21	21	777.txt	of epochs from 21 subjects and achieved an
21	21	604.txt	each feature over 21 subjects from the DEAP
21	21	47.txt	the results of 21 individual subjects taking part in
21	21	170.txt	control group of 21 patients who only  Brain
21	21	1356.txt	robotic hospital bed  21 healthy subjects  Passive and imagined
21	21	1332.txt	"needed sample of 21 patients under sedation, and"
21	21	1252.txt	A total of 21 subjects (12 male and
21	21	1166.txt	"This study had 21 healthy participants (4 female), 16"
21	21	1152.txt	MSB2 exist for 21 subjects in the first
21	21	1085.txt	"is to include 21 patients per treatment group,"
21	21	1031.txt	an experiment with 21 subjects watching movie clips.
